time_utc,12.7x55mm PS12B,5.56x45mm M995,5.7x28mm SS190,5.8x42mm DVC12,6.8x51mm Hybrid,7.62x39mm AP,7.62x51mm M62,7.62x54R BT,9x39mm BP,4.6x30mm AP SX,盒装挂耳咖啡
2025-10-07 18:00:00+00:00,,,,,,,,,,,
2025-10-07 20:00:00+00:00,,,,,,,,,,,
2025-10-07 22:00:00+00:00,,,,,,,,,,,
2025-10-08 00:00:00+00:00,,,,,,,,,,,
2025-10-08 02:00:00+00:00,5863.0,3692.0,4507.0,4445.0,4979.0,3246.0,5367.0,3814.0,4419.0,3502.0,337557.0
2025-10-08 04:00:00+00:00,5503.0,3432.0,4312.0,4445.0,4599.0,3171.0,5267.0,3814.0,4484.0,3557.0,341942.0
2025-10-08 06:00:00+00:00,5863.0,3432.0,4572.0,4935.0,4694.0,3171.0,5367.0,3814.0,4939.0,4052.0,346327.0
2025-10-08 08:00:00+00:00,5683.0,3367.0,4377.0,4865.0,4884.0,3171.0,5367.0,3814.0,4939.0,3997.0,346327.0
2025-10-08 10:00:00+00:00,5683.0,3432.0,4247.0,4725.0,4789.0,3171.0,5367.0,3814.0,4809.0,3722.0,346327.0
2025-10-08 12:00:00+00:00,5863.0,3692.0,4312.0,4795.0,4884.0,3246.0,5367.0,3814.0,4874.0,3997.0,350712.0
2025-10-08 14:00:00+00:00,5683.0,3692.0,4377.0,4725.0,4884.0,3246.0,5367.0,3814.0,4939.0,3997.0,355097.0
2025-10-08 16:00:00+00:00,5863.0,3757.0,4507.0,4865.0,4979.0,3171.0,5467.0,3934.0,5004.0,4052.0,355097.0
2025-10-08 18:00:00+00:00,5683.0,3952.0,4962.0,5005.0,5074.0,3246.0,5667.0,3934.0,5004.0,3887.0,355097.0
2025-10-08 20:00:00+00:00,5863.0,3887.0,4507.0,4935.0,5264.0,3246.0,5867.0,3934.0,5199.0,3997.0,355097.0
2025-10-08 22:00:00+00:00,5683.0,3627.0,4312.0,4445.0,4884.0,3171.0,5367.0,3814.0,4484.0,3447.0,355097.0
2025-10-09 00:00:00+00:00,5503.0,3562.0,4182.0,4445.0,4789.0,3096.0,5067.0,3814.0,4354.0,3447.0,359482.0
2025-10-09 02:00:00+00:00,5503.0,3562.0,4247.0,4375.0,4789.0,3171.0,4967.0,3694.0,4354.0,3447.0,337557.0
2025-10-09 04:00:00+00:00,5683.0,3562.0,4442.0,4725.0,4789.0,3171.0,5067.0,3814.0,4549.0,3557.0,341942.0
2025-10-09 06:00:00+00:00,5863.0,3822.0,4637.0,4935.0,4979.0,3246.0,5467.0,3934.0,4939.0,3997.0,341942.0
2025-10-09 08:00:00+00:00,5683.0,3822.0,4507.0,4935.0,4979.0,3171.0,5467.0,3934.0,4939.0,3942.0,346327.0
2025-10-09 10:00:00+00:00,5863.0,3757.0,4572.0,4725.0,4884.0,3246.0,5367.0,3934.0,4809.0,3722.0,346327.0
2025-10-09 12:00:00+00:00,5863.0,3822.0,4897.0,4865.0,4979.0,3321.0,5267.0,3934.0,4809.0,3942.0,350712.0
2025-10-09 14:00:00+00:00,5863.0,3822.0,4637.0,4865.0,4979.0,3321.0,5367.0,3934.0,4939.0,3942.0,350712.0
2025-10-09 16:00:00+00:00,6043.0,3822.0,4962.0,4935.0,5074.0,3471.0,5467.0,3814.0,4939.0,3997.0,355097.0
2025-10-09 18:00:00+00:00,5863.0,3822.0,4897.0,4935.0,5169.0,3471.0,5867.0,3934.0,5004.0,4052.0,355097.0
2025-10-09 20:00:00+00:00,5863.0,3952.0,4962.0,5005.0,5264.0,3471.0,5967.0,3814.0,5004.0,4052.0,346327.0
2025-10-09 22:00:00+00:00,5863.0,3757.0,4507.0,4445.0,4979.0,3396.0,5367.0,3814.0,4354.0,3502.0,355097.0
2025-10-10 00:00:00+00:00,5683.0,3627.0,4312.0,4375.0,4884.0,3396.0,5067.0,3814.0,4354.0,3502.0,359482.0
2025-10-10 02:00:00+00:00,5503.0,3627.0,4312.0,4515.0,4884.0,3321.0,5067.0,3814.0,4419.0,3502.0,337557.0
2025-10-10 04:00:00+00:00,5863.0,3692.0,4572.0,4725.0,4884.0,3321.0,5067.0,3814.0,4549.0,3887.0,341942.0
2025-10-10 06:00:00+00:00,5683.0,3952.0,4832.0,5005.0,5074.0,3396.0,5467.0,3934.0,4939.0,3997.0,341942.0
2025-10-10 08:00:00+00:00,5863.0,3887.0,4832.0,4935.0,5074.0,3321.0,5467.0,3934.0,4939.0,3997.0,346327.0
2025-10-10 10:00:00+00:00,5863.0,3822.0,4507.0,4795.0,4979.0,3321.0,5367.0,3934.0,4809.0,3722.0,346327.0
2025-10-10 12:00:00+00:00,5863.0,3887.0,4832.0,4935.0,4979.0,3396.0,5367.0,3934.0,4809.0,3942.0,350712.0
2025-10-10 14:00:00+00:00,5863.0,3887.0,4832.0,4935.0,4979.0,3321.0,5467.0,3934.0,4939.0,3942.0,350712.0
2025-10-10 16:00:00+00:00,6043.0,3952.0,4897.0,4935.0,5074.0,3396.0,5567.0,3814.0,5004.0,3997.0,355097.0
2025-10-10 18:00:00+00:00,5863.0,3952.0,4962.0,5005.0,5359.0,3396.0,5867.0,3814.0,5004.0,3997.0,355097.0
2025-10-10 20:00:00+00:00,5863.0,3952.0,4962.0,4935.0,5454.0,3321.0,5867.0,3814.0,5004.0,3942.0,355097.0
2025-10-10 22:00:00+00:00,5683.0,3757.0,4507.0,4585.0,4979.0,3246.0,5367.0,3814.0,4484.0,3502.0,355097.0
2025-10-11 00:00:00+00:00,5863.0,3757.0,4637.0,4515.0,4884.0,3321.0,5167.0,3814.0,4419.0,3447.0,359482.0
2025-10-11 02:00:00+00:00,5683.0,3757.0,4182.0,4515.0,4884.0,3246.0,5167.0,3814.0,4419.0,3447.0,337557.0
2025-10-11 04:00:00+00:00,5863.0,3757.0,4637.0,4725.0,4884.0,3321.0,5167.0,3694.0,4614.0,3667.0,341942.0
2025-10-11 06:00:00+00:00,6043.0,3952.0,4702.0,5005.0,4979.0,3321.0,5567.0,3934.0,5004.0,3942.0,341942.0
2025-10-11 08:00:00+00:00,6043.0,3887.0,4702.0,4865.0,4979.0,3321.0,5567.0,3934.0,4939.0,3942.0,346327.0
2025-10-11 10:00:00+00:00,5863.0,3757.0,4572.0,4795.0,4979.0,3321.0,5367.0,3814.0,4809.0,3667.0,346327.0
2025-10-11 12:00:00+00:00,6043.0,3822.0,4897.0,4935.0,4884.0,3396.0,5467.0,3934.0,4809.0,3832.0,350712.0
2025-10-11 14:00:00+00:00,6043.0,3822.0,4767.0,4935.0,4979.0,3321.0,5567.0,3814.0,4939.0,3887.0,350712.0
2025-10-11 16:00:00+00:00,6043.0,3952.0,4897.0,5005.0,5074.0,3396.0,5767.0,3934.0,5004.0,3942.0,355097.0
2025-10-11 18:00:00+00:00,6223.0,3952.0,4962.0,5005.0,5359.0,3396.0,5867.0,3934.0,5069.0,3942.0,355097.0
2025-10-11 20:00:00+00:00,6223.0,3952.0,4962.0,5005.0,5454.0,3396.0,5867.0,3934.0,5264.0,4052.0,355097.0
2025-10-11 22:00:00+00:00,6043.0,3822.0,4637.0,4655.0,4979.0,3321.0,5567.0,3934.0,4549.0,3612.0,355097.0
2025-10-12 00:00:00+00:00,5863.0,3627.0,4507.0,4585.0,4789.0,3396.0,5367.0,3934.0,4484.0,3502.0,359482.0
2025-10-12 02:00:00+00:00,5863.0,3627.0,4377.0,4865.0,4694.0,3321.0,5367.0,3934.0,4484.0,3502.0,337557.0
2025-10-12 04:00:00+00:00,6043.0,3627.0,4767.0,4795.0,4789.0,3396.0,5367.0,3934.0,4744.0,3667.0,341942.0
2025-10-12 06:00:00+00:00,6043.0,3887.0,5027.0,5005.0,5074.0,3396.0,5667.0,3934.0,5004.0,4052.0,341942.0
2025-10-12 08:00:00+00:00,6043.0,3887.0,4832.0,4935.0,5074.0,3396.0,5667.0,3934.0,5004.0,3997.0,346327.0
2025-10-12 10:00:00+00:00,5863.0,3822.0,4442.0,4795.0,4979.0,3321.0,5567.0,3934.0,4939.0,3887.0,346327.0
2025-10-12 12:00:00+00:00,5863.0,3952.0,4572.0,4865.0,5074.0,3396.0,5567.0,3934.0,4939.0,3997.0,350712.0
2025-10-12 14:00:00+00:00,5683.0,3887.0,4507.0,4725.0,5074.0,3321.0,5467.0,3934.0,4874.0,3887.0,350712.0
2025-10-12 16:00:00+00:00,6043.0,3952.0,4832.0,4935.0,4979.0,3396.0,5567.0,3934.0,4939.0,3942.0,355097.0
2025-10-12 18:00:00+00:00,6043.0,3952.0,4962.0,5005.0,5074.0,3396.0,5667.0,4054.0,4939.0,3997.0,355097.0
2025-10-12 20:00:00+00:00,6043.0,4017.0,4832.0,5005.0,5359.0,3471.0,5767.0,3934.0,5004.0,3997.0,355097.0
2025-10-12 22:00:00+00:00,5863.0,3887.0,4377.0,4515.0,4979.0,3396.0,5367.0,3934.0,4419.0,3447.0,355097.0
2025-10-13 00:00:00+00:00,5683.0,3757.0,4377.0,4445.0,4884.0,3321.0,5167.0,3934.0,4549.0,3502.0,359482.0
2025-10-13 02:00:00+00:00,5683.0,3757.0,4312.0,4445.0,4884.0,3321.0,5167.0,3814.0,4549.0,3612.0,337557.0
2025-10-13 04:00:00+00:00,5683.0,3822.0,4442.0,4515.0,4979.0,3396.0,5267.0,3934.0,4549.0,3722.0,341942.0
2025-10-13 06:00:00+00:00,5683.0,3952.0,4507.0,4655.0,5074.0,3471.0,5367.0,3934.0,4939.0,3997.0,341942.0
2025-10-13 08:00:00+00:00,5683.0,3952.0,4442.0,4585.0,4979.0,3471.0,5567.0,3934.0,4939.0,3887.0,346327.0
2025-10-13 10:00:00+00:00,5863.0,3952.0,4377.0,4445.0,4979.0,3471.0,5367.0,3814.0,4744.0,3722.0,346327.0
2025-10-13 12:00:00+00:00,6043.0,3952.0,4377.0,4445.0,4979.0,3471.0,5467.0,3934.0,4744.0,3887.0,350712.0
2025-10-13 14:00:00+00:00,5863.0,3887.0,4312.0,4305.0,4979.0,3396.0,5467.0,3934.0,4744.0,3832.0,355097.0
2025-10-13 16:00:00+00:00,5863.0,3952.0,4442.0,4375.0,4979.0,3471.0,5467.0,4054.0,4874.0,3887.0,355097.0
2025-10-13 18:00:00+00:00,5863.0,4017.0,4507.0,4445.0,4979.0,3546.0,5567.0,4054.0,4939.0,3887.0,355097.0
2025-10-13 20:00:00+00:00,6043.0,4017.0,4442.0,4515.0,5074.0,3546.0,5767.0,3934.0,4874.0,3832.0,355097.0
2025-10-13 22:00:00+00:00,5683.0,3887.0,4377.0,4305.0,4884.0,3396.0,5267.0,3814.0,4419.0,3447.0,355097.0
2025-10-14 00:00:00+00:00,5683.0,3757.0,4182.0,4235.0,4789.0,3396.0,5167.0,3934.0,4419.0,3447.0,359482.0
2025-10-14 02:00:00+00:00,5683.0,3757.0,4182.0,4165.0,4884.0,3396.0,5167.0,3814.0,4419.0,3447.0,337557.0
2025-10-14 04:00:00+00:00,5503.0,3822.0,4247.0,4235.0,4884.0,3471.0,5167.0,3814.0,4419.0,3502.0,341942.0
2025-10-14 06:00:00+00:00,5683.0,3952.0,4182.0,4165.0,4884.0,3396.0,5367.0,3934.0,4809.0,3832.0,341942.0
2025-10-14 08:00:00+00:00,5683.0,3952.0,4312.0,4235.0,4979.0,3471.0,5467.0,3934.0,4679.0,3667.0,346327.0
2025-10-14 10:00:00+00:00,5683.0,3822.0,4052.0,4165.0,4884.0,3471.0,5367.0,3934.0,4484.0,3502.0,346327.0
2025-10-14 12:00:00+00:00,5863.0,3952.0,4247.0,4235.0,4884.0,3546.0,5267.0,3934.0,4549.0,3557.0,350712.0
2025-10-14 14:00:00+00:00,5683.0,3887.0,4117.0,4235.0,4789.0,3471.0,5367.0,3934.0,4679.0,3722.0,355097.0
2025-10-14 16:00:00+00:00,5863.0,3952.0,4247.0,4235.0,4884.0,3546.0,5367.0,3814.0,4679.0,3777.0,355097.0
2025-10-14 18:00:00+00:00,5863.0,4017.0,4377.0,4305.0,5074.0,3471.0,5667.0,3934.0,4874.0,3832.0,355097.0
2025-10-14 20:00:00+00:00,5863.0,4017.0,4442.0,4235.0,5074.0,3471.0,5767.0,4054.0,4809.0,3832.0,355097.0
2025-10-14 22:00:00+00:00,5683.0,3952.0,4182.0,4165.0,4884.0,3396.0,5367.0,3814.0,4289.0,3447.0,355097.0
2025-10-15 00:00:00+00:00,5683.0,3822.0,4312.0,4235.0,4789.0,3321.0,5167.0,3934.0,4289.0,3392.0,359482.0
2025-10-15 02:00:00+00:00,5683.0,3822.0,4052.0,4025.0,4789.0,3471.0,5167.0,3694.0,4354.0,3502.0,337557.0
2025-10-15 04:00:00+00:00,5683.0,3822.0,4182.0,4095.0,4789.0,3471.0,5167.0,3814.0,4354.0,3667.0,341942.0
2025-10-15 06:00:00+00:00,5683.0,3952.0,4247.0,4235.0,4979.0,3546.0,5467.0,3814.0,4809.0,3832.0,341942.0
2025-10-15 08:00:00+00:00,5863.0,3952.0,4182.0,4305.0,4979.0,3471.0,5567.0,3814.0,4744.0,3832.0,346327.0
2025-10-15 10:00:00+00:00,5683.0,3887.0,4182.0,4095.0,4884.0,3471.0,5467.0,3934.0,4549.0,3612.0,346327.0
2025-10-15 12:00:00+00:00,6043.0,4017.0,4247.0,4165.0,4884.0,3546.0,5467.0,3934.0,4549.0,3832.0,350712.0
2025-10-15 14:00:00+00:00,5683.0,3887.0,4182.0,4095.0,4884.0,3471.0,5467.0,3934.0,4614.0,3777.0,355097.0
2025-10-15 16:00:00+00:00,5863.0,4017.0,4247.0,4235.0,4979.0,3546.0,5467.0,3934.0,4744.0,3777.0,355097.0
2025-10-15 18:00:00+00:00,5863.0,4017.0,4377.0,4305.0,5074.0,3546.0,5467.0,3934.0,4809.0,3777.0,355097.0
2025-10-15 20:00:00+00:00,6043.0,4017.0,4377.0,4375.0,5264.0,3471.0,5567.0,3814.0,4809.0,3832.0,355097.0
2025-10-15 22:00:00+00:00,5683.0,3887.0,4377.0,4025.0,4884.0,3471.0,5467.0,3814.0,4419.0,3447.0,355097.0
2025-10-16 00:00:00+00:00,5683.0,3757.0,4117.0,4165.0,4789.0,3471.0,5067.0,3694.0,4289.0,3447.0,341942.0
2025-10-16 02:00:00+00:00,5863.0,3822.0,4052.0,4165.0,4789.0,3471.0,5267.0,3814.0,4354.0,3502.0,341942.0
2025-10-16 04:00:00+00:00,5503.0,3822.0,4117.0,4165.0,4789.0,3396.0,5267.0,3814.0,4354.0,3722.0,346327.0
2025-10-16 06:00:00+00:00,5863.0,3952.0,4312.0,4235.0,4979.0,3396.0,5267.0,3814.0,4744.0,3832.0,346327.0
2025-10-16 08:00:00+00:00,5683.0,3952.0,4247.0,4305.0,4979.0,3396.0,5467.0,3934.0,4744.0,3777.0,350712.0
2025-10-16 10:00:00+00:00,5683.0,3952.0,4117.0,4165.0,4884.0,3471.0,5367.0,3814.0,4614.0,3667.0,350712.0
2025-10-16 12:00:00+00:00,5863.0,3952.0,4247.0,4235.0,4884.0,3546.0,5367.0,3934.0,4614.0,3777.0,355097.0
2025-10-16 14:00:00+00:00,5683.0,3952.0,4312.0,4165.0,4884.0,3471.0,5467.0,3814.0,4614.0,3777.0,355097.0
2025-10-16 16:00:00+00:00,5863.0,4017.0,4312.0,4235.0,4979.0,3546.0,5467.0,3814.0,4744.0,3722.0,337557.0
2025-10-16 18:00:00+00:00,5863.0,4017.0,4377.0,4375.0,5169.0,3471.0,5567.0,3934.0,4809.0,3777.0,341942.0
2025-10-16 20:00:00+00:00,5863.0,4017.0,4767.0,4515.0,5264.0,3546.0,5767.0,3934.0,4744.0,3832.0,341942.0
2025-10-16 22:00:00+00:00,5863.0,4017.0,4247.0,4445.0,5169.0,3546.0,5667.0,3934.0,4679.0,3722.0,341942.0
2025-10-17 00:00:00+00:00,5503.0,3822.0,4442.0,4095.0,4884.0,3471.0,5167.0,3814.0,4224.0,3392.0,346327.0
2025-10-17 02:00:00+00:00,5683.0,3822.0,4117.0,4165.0,4884.0,3471.0,5167.0,3814.0,4289.0,3447.0,346327.0
2025-10-17 04:00:00+00:00,5683.0,3822.0,4182.0,4165.0,4884.0,3471.0,5267.0,3814.0,4419.0,3557.0,350712.0
2025-10-17 06:00:00+00:00,5683.0,3952.0,4182.0,4235.0,4789.0,3471.0,5367.0,3814.0,4809.0,3832.0,350712.0
2025-10-17 08:00:00+00:00,5863.0,3887.0,4377.0,4305.0,4979.0,3396.0,5467.0,3934.0,4744.0,3667.0,350712.0
2025-10-17 10:00:00+00:00,5683.0,3757.0,4247.0,4165.0,4884.0,3396.0,5367.0,3814.0,4549.0,3557.0,355097.0
2025-10-17 12:00:00+00:00,5863.0,3822.0,4312.0,4165.0,4789.0,3546.0,5367.0,3934.0,4614.0,3722.0,359482.0
2025-10-17 14:00:00+00:00,5683.0,3887.0,4247.0,4235.0,4884.0,3471.0,5267.0,3814.0,4614.0,3722.0,359482.0
2025-10-17 16:00:00+00:00,5863.0,3952.0,4377.0,4305.0,4884.0,3546.0,5467.0,3814.0,4744.0,3777.0,337557.0
2025-10-17 18:00:00+00:00,5863.0,4017.0,4442.0,4515.0,5074.0,3546.0,5767.0,3934.0,4809.0,3722.0,341942.0
2025-10-17 20:00:00+00:00,5863.0,4017.0,4702.0,4585.0,5074.0,3471.0,5767.0,3814.0,4809.0,3832.0,341942.0
2025-10-17 22:00:00+00:00,5683.0,3822.0,4117.0,4095.0,4884.0,3321.0,5467.0,3814.0,4354.0,3502.0,341942.0
2025-10-18 00:00:00+00:00,5683.0,3692.0,4182.0,4165.0,4694.0,3396.0,5367.0,3814.0,4354.0,3447.0,346327.0
2025-10-18 02:00:00+00:00,5503.0,3692.0,4117.0,4095.0,4694.0,3471.0,5367.0,3814.0,4419.0,3557.0,346327.0
2025-10-18 04:00:00+00:00,5503.0,3692.0,4247.0,4095.0,4694.0,3471.0,5367.0,3934.0,4419.0,3722.0,350712.0
2025-10-18 06:00:00+00:00,5863.0,3822.0,4507.0,4445.0,4884.0,3546.0,5467.0,3814.0,4809.0,3832.0,350712.0
2025-10-18 08:00:00+00:00,5503.0,3887.0,4377.0,4375.0,4884.0,3471.0,5567.0,3934.0,4809.0,3832.0,355097.0
2025-10-18 10:00:00+00:00,5683.0,3822.0,4247.0,4235.0,4884.0,3471.0,5467.0,3814.0,4679.0,3722.0,355097.0
2025-10-18 12:00:00+00:00,5683.0,3822.0,4377.0,4235.0,4789.0,3546.0,5467.0,3934.0,4679.0,3777.0,355097.0
2025-10-18 14:00:00+00:00,5683.0,3822.0,4182.0,4235.0,4884.0,3471.0,5467.0,3814.0,4679.0,3722.0,359482.0
2025-10-18 16:00:00+00:00,5863.0,3952.0,4377.0,4445.0,4884.0,3546.0,5467.0,3934.0,4809.0,3832.0,337557.0
2025-10-18 18:00:00+00:00,5863.0,4017.0,4572.0,4515.0,4979.0,3546.0,5567.0,3814.0,4809.0,3832.0,341942.0
2025-10-18 20:00:00+00:00,5863.0,4017.0,4572.0,4515.0,5074.0,3471.0,5767.0,3814.0,4809.0,3777.0,341942.0
2025-10-18 22:00:00+00:00,5683.0,3887.0,4117.0,4235.0,4884.0,3471.0,5567.0,3814.0,4419.0,3502.0,341942.0
2025-10-19 00:00:00+00:00,5503.0,3822.0,4247.0,4165.0,4694.0,3546.0,5367.0,3934.0,4419.0,3557.0,341942.0
2025-10-19 02:00:00+00:00,5503.0,3692.0,4377.0,4235.0,4694.0,3471.0,5367.0,3934.0,4289.0,3612.0,346327.0
2025-10-19 04:00:00+00:00,5863.0,3757.0,4442.0,4235.0,4789.0,3546.0,5267.0,3934.0,4614.0,3667.0,350712.0
2025-10-19 06:00:00+00:00,6043.0,3887.0,4572.0,4515.0,4884.0,3546.0,5667.0,3934.0,4809.0,3832.0,350712.0
2025-10-19 08:00:00+00:00,5683.0,3952.0,4442.0,4375.0,4884.0,3546.0,5567.0,3934.0,4809.0,3832.0,350712.0
2025-10-19 10:00:00+00:00,5683.0,3887.0,4377.0,4305.0,4884.0,3546.0,5467.0,3814.0,4679.0,3667.0,355097.0
2025-10-19 12:00:00+00:00,5863.0,3952.0,4377.0,4305.0,4884.0,3546.0,5367.0,3934.0,4679.0,3777.0,355097.0
2025-10-19 14:00:00+00:00,5503.0,3887.0,4312.0,4305.0,4884.0,3471.0,5467.0,3814.0,4614.0,3722.0,359482.0
2025-10-19 16:00:00+00:00,5863.0,4017.0,4442.0,4445.0,4979.0,3546.0,5467.0,3934.0,4809.0,3832.0,337557.0
2025-10-19 18:00:00+00:00,5863.0,4017.0,4637.0,4515.0,4979.0,3546.0,5567.0,3934.0,4809.0,3832.0,337557.0
2025-10-19 20:00:00+00:00,5863.0,4017.0,4702.0,4515.0,4979.0,3546.0,5767.0,3814.0,4809.0,3722.0,341942.0
2025-10-19 22:00:00+00:00,5683.0,3952.0,4117.0,4165.0,4884.0,3546.0,5467.0,3814.0,4354.0,3612.0,341942.0
2025-10-20 00:00:00+00:00,5503.0,3757.0,3987.0,4165.0,4789.0,3396.0,5267.0,3814.0,4354.0,3447.0,346327.0
2025-10-20 02:00:00+00:00,5683.0,3822.0,4247.0,4165.0,4884.0,3471.0,5167.0,3694.0,4354.0,3502.0,346327.0
2025-10-20 04:00:00+00:00,5683.0,3822.0,4247.0,4165.0,4884.0,3471.0,5267.0,3694.0,4419.0,3612.0,350712.0
2025-10-20 06:00:00+00:00,5863.0,3952.0,4182.0,4235.0,4979.0,3546.0,5167.0,3814.0,4744.0,3832.0,350712.0
2025-10-20 08:00:00+00:00,5683.0,3952.0,4247.0,4305.0,4979.0,3546.0,5467.0,3814.0,4679.0,3777.0,350712.0
2025-10-20 10:00:00+00:00,5683.0,3952.0,4247.0,4095.0,4884.0,3546.0,5367.0,3814.0,4549.0,3667.0,355097.0
2025-10-20 12:00:00+00:00,5863.0,4017.0,4442.0,4305.0,4979.0,3621.0,5467.0,3934.0,4614.0,3722.0,355097.0
2025-10-20 14:00:00+00:00,5683.0,3952.0,4312.0,4235.0,4884.0,3621.0,5467.0,3814.0,4744.0,3667.0,359482.0
2025-10-20 16:00:00+00:00,5863.0,4017.0,4507.0,4375.0,4979.0,3621.0,5567.0,3934.0,4744.0,3777.0,337557.0
2025-10-20 18:00:00+00:00,6043.0,4017.0,4507.0,4445.0,4979.0,3696.0,5767.0,3934.0,4809.0,3777.0,337557.0
2025-10-20 20:00:00+00:00,5863.0,4082.0,4637.0,4515.0,5074.0,3696.0,5767.0,3814.0,4809.0,3832.0,341942.0
2025-10-20 22:00:00+00:00,5863.0,3952.0,4247.0,4025.0,4884.0,3546.0,5467.0,3814.0,4354.0,3392.0,341942.0
2025-10-21 00:00:00+00:00,5683.0,3757.0,4442.0,4095.0,4789.0,3546.0,5267.0,3814.0,4224.0,3392.0,346327.0
2025-10-21 02:00:00+00:00,5683.0,3822.0,4052.0,4165.0,4884.0,3546.0,5267.0,3814.0,4354.0,3447.0,346327.0
2025-10-21 04:00:00+00:00,5683.0,3822.0,4247.0,4165.0,4884.0,3546.0,5267.0,5267.0,5267.0,3502.0,350712.0
2025-10-21 06:00:00+00:00,5863.0,4082.0,4247.0,4375.0,4884.0,3696.0,5467.0,3814.0,4744.0,3722.0,350712.0
2025-10-21 08:00:00+00:00,5863.0,4082.0,4312.0,4305.0,4884.0,3621.0,5567.0,3814.0,4744.0,3722.0,350712.0
2025-10-21 10:00:00+00:00,5863.0,3952.0,4312.0,4235.0,4884.0,3621.0,5367.0,3814.0,4549.0,3612.0,355097.0
2025-10-21 12:00:00+00:00,6043.0,4082.0,4442.0,4305.0,4979.0,3696.0,5467.0,3934.0,4549.0,3722.0,355097.0
2025-10-21 14:00:00+00:00,5683.0,4017.0,4377.0,4305.0,4979.0,3621.0,5367.0,3934.0,4549.0,3722.0,359482.0
2025-10-21 16:00:00+00:00,6043.0,4147.0,4507.0,4445.0,4979.0,3771.0,5467.0,3934.0,4679.0,3667.0,337557.0
2025-10-21 18:00:00+00:00,5863.0,4212.0,4572.0,4445.0,5074.0,3771.0,5667.0,3934.0,4744.0,3777.0,337557.0
2025-10-21 20:00:00+00:00,5863.0,4407.0,4572.0,4445.0,5074.0,3696.0,5767.0,3934.0,4744.0,3777.0,341942.0
2025-10-21 22:00:00+00:00,5863.0,4082.0,4052.0,4095.0,4979.0,3696.0,5367.0,3814.0,4354.0,3392.0,341942.0
2025-10-22 00:00:00+00:00,5683.0,3887.0,3987.0,4025.0,4789.0,3621.0,5267.0,3814.0,4159.0,3447.0,346327.0
2025-10-22 02:00:00+00:00,5683.0,3887.0,4247.0,4165.0,4884.0,3546.0,5267.0,3814.0,4289.0,3502.0,346327.0
2025-10-22 04:00:00+00:00,5863.0,3952.0,4312.0,4235.0,4884.0,3696.0,5267.0,3694.0,4419.0,3612.0,350712.0
2025-10-22 06:00:00+00:00,5863.0,4147.0,4507.0,4375.0,4979.0,3771.0,5467.0,3934.0,4744.0,3722.0,350712.0
2025-10-22 08:00:00+00:00,5863.0,4147.0,4377.0,4445.0,4979.0,3771.0,5567.0,3814.0,4679.0,3722.0,350712.0
2025-10-22 10:00:00+00:00,5863.0,3952.0,4442.0,4235.0,4884.0,3846.0,5367.0,3814.0,4549.0,3557.0,355097.0
2025-10-22 12:00:00+00:00,6043.0,4147.0,4572.0,4445.0,4979.0,3846.0,5467.0,3934.0,4614.0,3667.0,355097.0
2025-10-22 14:00:00+00:00,5863.0,4147.0,4442.0,4305.0,4979.0,3771.0,5467.0,3934.0,4549.0,3667.0,359482.0
2025-10-22 16:00:00+00:00,6043.0,4147.0,4832.0,4445.0,4979.0,3921.0,5567.0,3934.0,4679.0,3722.0,337557.0
2025-10-22 18:00:00+00:00,6043.0,4212.0,4767.0,4445.0,5074.0,3921.0,5767.0,3934.0,4744.0,3722.0,341942.0
2025-10-22 20:00:00+00:00,5863.0,4277.0,4832.0,4585.0,5074.0,3921.0,5667.0,3934.0,4744.0,3722.0,341942.0
2025-10-22 22:00:00+00:00,5683.0,4082.0,4507.0,4165.0,4979.0,3846.0,5367.0,3814.0,4289.0,3502.0,341942.0
2025-10-23 00:00:00+00:00,5503.0,3887.0,4377.0,4165.0,4884.0,3846.0,5267.0,3814.0,4354.0,3447.0,346327.0
2025-10-23 02:00:00+00:00,5863.0,3952.0,4442.0,4235.0,4884.0,3921.0,5267.0,3694.0,4354.0,3502.0,346327.0
2025-10-23 04:00:00+00:00,5683.0,3952.0,4312.0,4235.0,4884.0,3846.0,5267.0,3814.0,4419.0,3502.0,350712.0
2025-10-23 06:00:00+00:00,5863.0,4017.0,4312.0,4445.0,4979.0,3921.0,5467.0,3814.0,4679.0,3722.0,350712.0
2025-10-23 08:00:00+00:00,5863.0,4082.0,4442.0,4375.0,4979.0,3846.0,5567.0,3814.0,4744.0,3667.0,350712.0
2025-10-23 10:00:00+00:00,5863.0,4017.0,4247.0,4305.0,4789.0,3846.0,5467.0,3814.0,4549.0,3557.0,355097.0
2025-10-23 12:00:00+00:00,6043.0,4147.0,4507.0,4375.0,4979.0,3921.0,5467.0,3934.0,4614.0,3667.0,355097.0
2025-10-23 14:00:00+00:00,5863.0,4082.0,4507.0,4375.0,4979.0,3846.0,5467.0,3814.0,4614.0,3722.0,359482.0
2025-10-23 16:00:00+00:00,5863.0,4147.0,5027.0,4445.0,4979.0,3921.0,5467.0,3934.0,4679.0,3722.0,337557.0
2025-10-23 18:00:00+00:00,5863.0,4212.0,4962.0,4515.0,5074.0,3921.0,5567.0,3934.0,4744.0,3722.0,337557.0
2025-10-23 20:00:00+00:00,6043.0,4212.0,5027.0,4515.0,5074.0,3921.0,5567.0,3934.0,4744.0,3722.0,341942.0
2025-10-23 22:00:00+00:00,6043.0,4212.0,5027.0,4515.0,5074.0,3921.0,5567.0,3934.0,4744.0,3722.0,341942.0
